metabolite_name	rt	mz
Broad_HP_mz760.0511_rt7.15	7.15	760.051142
Broad_HP_mz571.9225_rt7.76	7.76	571.9225069
Broad_HP_mz202.1549_rt9.15	9.15	202.154857499999
Broad_HP_mz427.557_rt10.2	10.1999999999999	427.557021099999
Broad_HP_mz413.9325_rt11.32	11.32	413.9325233
Broad_HP_mz260.1855_rt1.84	1.84	260.185488299999
Broad_HP_mz400.2329_rt1.85	1.85	400.232854499999
Broad_HP_mz292.1753_rt1.83	1.83	292.1753355
Broad_HP_mz331.2477_rt1.8	1.8	331.247739099999
Broad_HP_mz180.1017_rt2.02	2.02	180.1016913
Broad_HP_mz664.5098_rt2.04	2.04	664.509770799999
Broad_HP_mz286.2124_rt4.39	4.38999999999999	286.2123757
Broad_HP_mz478.3477_rt4.89	4.88999999999999	478.3477497
Broad_HP_mz733.5567_rt5.37	5.37	733.556698299999
Broad_HP_mz780.5313_rt5.76	5.76	780.5312758
Broad_HP_mz327.3368_rt5.82	5.82	327.336796499999
Broad_HP_mz712.4937_rt7.23	7.23	712.4937121
Broad_HP_mz565.3148_rt7.33	7.33	565.314832199999
Broad_HP_mz663.239_rt10.51	10.51	663.239047099999
Broad_HP_mz279.159_rt1.67	1.67	279.158961299999
Broad_HP_mz357.2998_rt1.74	1.74	357.299836
Broad_HP_mz174.1316_rt4.45	4.45	174.1315693
Broad_HP_mz529.3817_rt5.09	5.09	529.381704199999
Broad_HP_mz738.5814_rt6.63	6.63	738.5813874
Broad_HP_mz134.0447_rt7.9	7.9	134.0446703
Broad_HP_mz117.0544_rt8.62	8.61999999999999	117.0544427
Broad_HP_mz332.1638_rt9.31	9.31	332.1637551
Broad_HP_mz455.7852_rt9.44	9.44	455.785230099999
Broad_HP_mz346.2222_rt1.86	1.86	346.2222032
Broad_HP_mz207.0585_rt2.52	2.52	207.0585456
Broad_HP_mz215.1276_rt3.68	3.68	215.1276333
Broad_HP_mz360.0333_rt8.13	8.13	360.0332654
Broad_HP_mz495.1341_rt7.97	7.97	495.1341476
Broad_HP_mz168.0505_rt8.54	8.53999999999999	168.0504859
Broad_HP_mz746.7425_rt11.19	11.19	746.74252
Broad_HP_mz566.4925_rt1.7	1.7	566.4925167
Broad_HP_mz524.5594_rt2.15	2.15	524.5593926
Broad_HP_mz210.1487_rt4.17	4.17	210.148655499999
Broad_HP_mz492.3632_rt4.44	4.44	492.3632349
Broad_HP_mz507.3687_rt4.9	4.9	507.3686776
Broad_HP_mz163.1094_rt10.35	10.35	163.109416
Broad_HP_mz441.3295_rt4.28	4.28	441.329508999999
Broad_HP_mz464.3132_rt6.04	6.04	464.3132039
Broad_HP_mz624.4419_rt6.64	6.64	624.4419208
Broad_HP_mz633.8863_rt10.32	10.32	633.8863234
Broad_HP_mz647.6889_rt11.16	11.16	647.6888969
Broad_HP_mz177.1272_rt1.87	1.87	177.1272036
Broad_HP_mz735.0094_rt7.45	7.45	735.0093543
Broad_HP_mz740.5094_rt1.97	1.97	740.509429999999
Broad_HP_mz554.4261_rt2.05	2.04999999999999	554.4260722
Broad_HP_mz741.0217_rt6.66	6.66	741.021694499999
Broad_HP_mz281.1018_rt1.95	1.95	281.1018396
Broad_HP_mz387.1799_rt1.95	1.95	387.179885399999
Broad_HP_mz500.2389_rt1.96	1.96	500.2388631
Broad_HP_mz790.3793_rt1.95	1.95	790.3792554
Broad_HP_mz187.0963_rt4.68	4.68	187.096297499999
Broad_HP_mz522.3379_rt6.8	6.8	522.3378718
Broad_HP_mz646.4547_rt6.76	6.76	646.4547462
Broad_HP_mz196.1192_rt9.24	9.24	196.119167
Broad_HP_mz331.165_rt9.37	9.36999999999999	331.1650459
Broad_HP_mz644.4366_rt1.7	1.7	644.436588199999
Broad_HP_mz596.2912_rt1.9	1.9	596.2911662
Broad_HP_mz390.2977_rt2.43	2.43	390.2976567
Broad_HP_mz664.5096_rt3.06	3.06	664.509598299999
Broad_HP_mz786.6298_rt2.99	2.99	786.6297557
Broad_HP_mz240.1494_rt5.72	5.72	240.149363999999
Broad_HP_mz706.115_rt5.97	5.97	706.1149675
Broad_HP_mz699.4061_rt7.77	7.77	699.406055599999
Broad_HP_mz610.8878_rt8.46	8.46	610.8877529
Broad_HP_mz535.3442_rt10.81	10.81	535.344163399999
Broad_HP_mz478.3214_rt5.49	5.49	478.321360099999
Broad_HP_mz196.0967_rt6.07	6.07	196.096684
Broad_HP_mz637.0714_rt6.09	6.09	637.0714172
Broad_HP_mz595.421_rt6.5	6.5	595.421014199999
Broad_HP_mz224.1505_rt9.44	9.44	224.150452
Broad_HP_mz533.369_rt11.48	11.48	533.368961499999
Broad_HP_mz474.3058_rt1.85	1.85	474.3058244
Broad_HP_mz360.2743_rt2.08	2.08	360.2742549
Broad_HP_mz727.4596_rt4.38	4.38	727.4595629
Broad_HP_mz718.4598_rt11.71	11.71	718.4598147
Broad_HP_mz472.2538_rt1.86	1.86	472.2538137
Broad_HP_mz184.0636_rt6.32	6.32	184.0636388
Broad_HP_mz438.27_rt1.66	1.66	438.2700024
Broad_HP_mz311.2577_rt1.72	1.72	311.257701399999
Broad_HP_mz147.1167_rt2.2	2.2	147.1167471
Broad_HP_mz418.0533_rt2.14	2.14	418.053259099999
Broad_HP_mz344.2793_rt2.52	2.52	344.2793363
Broad_HP_mz212.1028_rt4.06	4.05999999999999	212.102775799999
Broad_HP_mz762.0859_rt6.09	6.09	762.085885899999
Broad_HP_mz243.6496_rt10.88	10.88	243.6495702
Broad_HP_mz670.1868_rt1.58	1.58	670.186783399999
Broad_HP_mz494.3429_rt6.07	6.07	494.342931799999
Broad_HP_mz184.1442_rt6.36	6.36	184.1442457
Broad_HP_mz448.2726_rt1.44	1.44	448.272609499999
Broad_HP_mz341.2685_rt1.75	1.75	341.268495299999
Broad_HP_mz553.725_rt5.91	5.91	553.724963799999
Broad_HP_mz352.244_rt9.06	9.06	352.2440037
Broad_HP_mz604.812_rt10.16	10.16	604.811963399999
Broad_HP_mz479.2838_rt10.47	10.47	479.2837787
Broad_HP_mz576.3687_rt10.82	10.82	576.368716199999
Broad_HP_mz575.1246_rt4.83	4.83	575.124614599999
Broad_HP_mz416.3003_rt1.79	1.79	416.300304499999
Broad_HP_mz287.2328_rt2.2	2.2	287.2327877
Broad_HP_mz292.1753_rt1.98	1.98	292.1752885
Broad_HP_mz414.2877_rt6.28	6.28	414.287719999999
Broad_HP_mz504.3883_rt8.5	8.5	504.3883046
Broad_HP_mz380.3156_rt2.44	2.44	380.315641599999
Broad_HP_mz485.3693_rt4.1	4.09999999999999	485.3692878
Broad_HP_mz261.1807_rt8.21	8.21	261.1807339
Broad_HP_mz214.1436_rt9.1	9.1	214.143604399999
Broad_HP_mz491.8756_rt4.68	4.68	491.8755697
Broad_HP_mz209.1259_rt4.41	4.41	209.125939499999
Broad_HP_mz385.7978_rt5.73	5.73	385.7978312
Broad_HP_mz491.7892_rt7.43	7.43	491.7892152
Broad_HP_mz349.0651_rt8.04	8.03999999999999	349.065091199999
Broad_HP_mz533.3404_rt9.61	9.61	533.340376699999
Broad_HP_mz399.5915_rt11.28	11.28	399.5915332
Broad_HP_mz576.3316_rt1.67	1.67	576.3316395
Broad_HP_mz301.212_rt3.17	3.17	301.212010799999
Broad_HP_mz212.1393_rt8.13	8.13	212.1392659
Broad_HP_mz228.1818_rt9.5	9.5	228.1817694
Broad_HP_mz671.3676_rt11.18	11.18	671.3675508
Broad_HP_mz325.2371_rt1.72	1.72	325.237072599999
Broad_HP_mz356.2446_rt3.4	3.4	356.244634899999
Broad_HP_mz712.0426_rt7.25	7.25	712.0426019
Broad_HP_mz401.2616_rt8.19	8.19	401.2615849
Broad_HP_mz215.0875_rt9.38	9.38	215.087533699999
Broad_HP_mz281.1283_rt4.07	4.07	281.1282817
Broad_HP_mz610.4263_rt5.76	5.76	610.4262869
Broad_HP_mz705.9882_rt6.13	6.13	705.9881681
Broad_HP_mz263.2118_rt4.67	4.67	263.211782299999
Broad_HP_mz580.416_rt5.18	5.18	580.416023999999
Broad_HP_mz99.0915_rt7.23	7.23	99.09145055
Broad_HP_mz562.8053_rt10.8	10.8	562.805341799999
Broad_HP_mz290.2845_rt5.42	5.42	290.284462599999
Broad_HP_mz503.4304_rt1.82	1.82	503.430358399999
Broad_HP_mz356.2235_rt12.34	12.34	356.223492799999
Broad_HP_mz656.4727_rt1.7	1.7	656.472733899999
Broad_HP_mz659.4915_rt9.51	9.51	659.4914819
Broad_HP_mz229.1485_rt9.73	9.73	229.1484509
Broad_HP_mz211.144_rt11.04	11.04	211.1439709
Broad_HP_mz508.2751_rt1.86	1.86	508.2750517
Broad_HP_mz396.3258_rt4.82	4.82	396.3257917
Broad_HP_mz562.5402_rt1.67	1.67	562.540248
Broad_HP_mz345.2247_rt2.1	2.1	345.2247084
Broad_HP_mz660.4589_rt6.93	6.93	660.4589042
Broad_HP_mz670.4034_rt10.83	10.83	670.4034355
Broad_HP_mz727.4997_rt6.34	6.34	727.499723199999
Broad_HP_mz497.1296_rt7.97	7.97	497.1296287
Broad_HP_mz736.5929_rt1.78	1.78	736.5928678
Broad_HP_mz504.9014_rt2.05	2.04999999999999	504.9013593
Broad_HP_mz681.9957_rt6.48	6.48	681.9956902
Broad_HP_mz492.2909_rt7.42	7.42	492.2908764
Broad_HP_mz490.4462_rt2.03	2.02999999999999	490.4462446
Broad_HP_mz470.8519_rt4.42	4.42	470.851942
Broad_HP_mz705.4784_rt4.37	4.37	705.4784105
Broad_HP_mz656.452_rt6.82	6.82	656.452043499999
Broad_HP_mz362.2975_rt6.74	6.74	362.2974874
Broad_HP_mz416.6194_rt11.6	11.6	416.619353499999
Broad_HP_mz374.2382_rt5.89	5.89	374.2381853
Broad_HP_mz686.1379_rt7.17	7.17	686.137941999999
Broad_HP_mz598.4106_rt7.14	7.14	598.4106212
Broad_HP_mz430.6529_rt9.58	9.58	430.652874699999
Broad_HP_mz437.2355_rt6.24	6.24	437.235499399999
Broad_HP_mz211.1188_rt7.94	7.94	211.118840799999
Broad_HP_mz536.3011_rt10.84	10.84	536.301106399999
Broad_HP_mz555.9353_rt2.04	2.04	555.935276199999
Broad_HP_mz450.2626_rt6.06	6.06	450.262587699999
Broad_HP_mz564.6348_rt11.92	11.92	564.634785699999
Broad_HP_mz415.1968_rt1.91	1.91	415.1968143
Broad_HP_mz610.4024_rt6.05	6.05	610.402360899999
Broad_HP_mz265.6975_rt9.26	9.26	265.697515
Broad_HP_mz376.3185_rt1.97	1.97	376.318519499999
Broad_HP_mz135.0551_rt4.65	4.65	135.0551294
Broad_HP_mz562.3039_rt10.8	10.8	562.303911599999
Broad_HP_mz450.3077_rt12.45	12.45	450.3076992
Broad_HP_mz323.2343_rt4.57	4.57	323.234277099999
Broad_HP_mz493.8345_rt5.57	5.57	493.8344584
Broad_HP_mz522.3076_rt9.49	9.49	522.307599099999
Broad_HP_mz436.2933_rt4.53	4.53	436.293285099999
Broad_HP_mz312.1478_rt5.74	5.74	312.147757599999
Broad_HP_mz244.1653_rt6.35	6.35	244.1653488
Broad_HP_mz671.0338_rt11.18	11.18	671.0337669
Broad_HP_mz704.5221_rt1.61	1.61	704.5220986
Broad_HP_mz593.943_rt4.97	4.97	593.942987499999
Broad_HP_mz747.0768_rt11.19	11.19	747.0768246
Broad_HP_mz479.412_rt1.67	1.67	479.411951699999
Broad_HP_mz723.0522_rt10.75	10.75	723.052164599999
Broad_HP_mz772.4986_rt1.95	1.95	772.498646099999
Broad_HP_mz218.1035_rt2.13	2.13	218.103473
Broad_HP_mz652.1151_rt7.04	7.04	652.115082799999
Broad_HP_mz743.4322_rt8.03	8.02999999999999	743.4321796
Broad_HP_mz464.2992_rt11.27	11.27	464.2992249
Broad_HP_mz634.426_rt6.5	6.5	634.425978099999
Broad_HP_mz607.7544_rt6.66	6.66	607.754410399999
Broad_HP_mz592.6565_rt10.75	10.75	592.656474799999
Broad_HP_mz695.6296_rt2.03	2.02999999999999	695.6295678
Broad_HP_mz206.6534_rt16	16	206.6534255
Broad_HP_mz551.3948_rt5.21	5.21	551.394845899999
Broad_HP_mz595.1453_rt6.91	6.91	595.145284999999
Broad_HP_mz356.3157_rt2.97	2.97	356.3156804
Broad_HP_mz651.4078_rt4.39	4.38999999999999	651.407824399999
Broad_HP_mz520.3112_rt1.87	1.87	520.3111634
Broad_HP_mz508.4204_rt1.73	1.73	508.4204128
Broad_HP_mz225.1331_rt4.83	4.83	225.133097099999
Broad_HP_mz517.353_rt5.8	5.8	517.353037999999
Broad_HP_mz298.2011_rt6.12	6.12	298.201123399999
Broad_HP_mz525.0338_rt6.37	6.37	525.033753599999
Broad_HP_mz584.4883_rt1.96	1.96	584.4882738
Broad_HP_mz697.4537_rt9.17	9.17	697.453703
Broad_HP_mz267.2066_rt3.92	3.92	267.2065546
Broad_HP_mz456.4043_rt1.7	1.7	456.4043093
Broad_HP_mz568.7347_rt6.06	6.06	568.7347174
Broad_HP_mz390.2484_rt2.01	2.00999999999999	390.248415599999
Broad_HP_mz297.1542_rt3.82	3.82	297.1542283
Broad_HP_mz482.9864_rt11.13	11.13	482.9864304
Broad_HP_mz104.0526_rt7.02	7.02	104.052631899999
Broad_HP_mz171.0295_rt8.27	8.27	171.0295204
Broad_HP_mz222.1698_rt1.85	1.85	222.1698087
Broad_HP_mz779.0353_rt7.82	7.82	779.0353148
Broad_HP_mz760.4041_rt9.59	9.59	760.404097399999
Broad_HP_mz306.127_rt3.79	3.79	306.1269509
Broad_HP_mz330.2273_rt6.16	6.16	330.227276099999
Broad_HP_mz380.2276_rt1.86	1.86	380.2275961
Broad_HP_mz356.2792_rt1.95	1.95	356.279202699999
Broad_HP_mz712.2335_rt1.59	1.59	712.2335401
Broad_HP_mz420.2226_rt1.87	1.87	420.222585999999
Broad_HP_mz276.232_rt2.04	2.04	276.231977299999
Broad_HP_mz654.4526_rt6.12	6.12	654.4525554
Broad_HP_mz707.7256_rt11.64	11.64	707.725550099999
Broad_HP_mz136.0214_rt1.93	1.93	136.021413999999
Broad_HP_mz793.1694_rt11.14	11.14	793.169375899999
Broad_HP_mz219.1953_rt1.82	1.82	219.1952802
Broad_HP_mz297.2059_rt1.85	1.85	297.205855199999
Broad_HP_mz507.2718_rt9.59	9.59	507.2717645
Broad_HP_mz756.4085_rt10.67	10.67	756.4084777
Broad_HP_mz471.8382_rt11.33	11.33	471.8381784
Broad_HP_mz189.1272_rt2.11	2.11	189.1272188
Broad_HP_mz596.1679_rt1.6	1.6	596.167931899999
Broad_HP_mz427.3569_rt1.8	1.8	427.356870099999
Broad_HP_mz450.3786_rt1.82	1.82	450.3786352
Broad_HP_mz460.2691_rt1.9	1.9	460.2690954
Broad_HP_mz551.5603_rt3.59	3.59	551.560300399999
Broad_HP_mz742.5378_rt4.49	4.49	742.537841999999
Broad_HP_mz796.5413_rt4.88	4.88	796.5412588
Broad_HP_mz320.1621_rt4.78	4.78	320.162112499999
Broad_HP_mz482.8702_rt5.15	5.15	482.870180199999
Broad_HP_mz515.3662_rt5.49	5.49	515.366163099999
Broad_HP_mz535.3998_rt5.71	5.71	535.3998261
Broad_HP_mz318.2177_rt6.37	6.37	318.2176925
Broad_HP_mz747.5333_rt6.86	6.86	747.533303299999
Broad_HP_mz173.0208_rt7.38	7.38	173.020823
Broad_HP_mz293.1908_rt8.45	8.44999999999999	293.1907666
Broad_HP_mz189.1232_rt9.02	9.02	189.1231844
Broad_HP_mz227.1078_rt9.76	9.76	227.107839
Broad_HP_mz113.1071_rt10.56	10.56	113.1071478
Broad_HP_mz258.1027_rt10.48	10.48	258.1027212
Broad_HP_mz212.1045_rt10.9	10.9	212.104492999999
Broad_HP_mz186.6377_rt12.13	12.13	186.637722099999
Broad_HP_mz244.1648_rt10.69	10.69	244.1647857
Broad_HP_mz550.3047_rt10.64	10.64	550.3046655
Broad_HP_mz435.3111_rt5.42	5.42	435.3111127
Broad_HP_mz610.904_rt6.05	6.05	610.903989499999
Broad_HP_mz677.9128_rt10.75	10.75	677.9127826
Broad_HP_mz447.2713_rt10.81	10.81	447.271268
Broad_HP_mz372.2015_rt1.87	1.87	372.201501099999
Broad_HP_mz263.1735_rt9.52	9.52	263.1734826
Broad_HP_mz710.8699_rt9.81	9.81	710.8698752
Broad_HP_mz272.1257_rt10.6	10.6	272.1256827
Broad_HP_mz656.6861_rt10.61	10.61	656.686069999999
Broad_HP_mz89.0585_rt4.82	4.82	89.0585320699999
Broad_HP_mz196.1694_rt6.36	6.36	196.169438
Broad_HP_mz749.0248_rt5.7	5.7	749.0247696
Broad_HP_mz86.0599_rt6.17	6.17	86.0598867599999
Broad_HP_mz654.9542_rt6.11	6.11	654.9542492
Broad_HP_mz478.8061_rt10.23	10.23	478.806104699999
Broad_HP_mz317.4468_rt10.31	10.31	317.446849499999
Broad_HP_mz702.515_rt1.74	1.74	702.5149983
Broad_HP_mz508.8602_rt5.8	5.8	508.860179
Broad_HP_mz645.4647_rt6.45	6.45	645.464692
Broad_HP_mz437.2676_rt10.33	10.33	437.2676041
Broad_HP_mz698.4789_rt6.39	6.39	698.4789253
Broad_HP_mz726.6084_rt2.03	2.02999999999999	726.6083531
Broad_HP_mz657.2026_rt5.43	5.43	657.202611599999
Broad_HP_mz548.9095_rt5.67	5.67	548.9095214
Broad_HP_mz434.2853_rt6.28	6.28	434.2853448
Broad_HP_mz639.9491_rt6.83	6.83	639.9490517
Broad_HP_mz293.6924_rt8.44	8.44	293.692382599999
Broad_HP_mz203.0315_rt4.75	4.75	203.0315036
Broad_HP_mz450.7643_rt6.06	6.06	450.7643425
Broad_HP_mz328.8684_rt9.22	9.22	328.8683924
Broad_HP_mz101.1071_rt6.35	6.35	101.1071099
Broad_HP_mz622.3575_rt10.6	10.6	622.357521199999
Broad_HP_mz500.2773_rt6.06	6.06	500.2772878
Broad_HP_mz578.4037_rt6.37	6.37	578.4037352
Broad_HP_mz691.4694_rt7.93	7.93	691.469367199999
Broad_HP_mz787.0648_rt10.6	10.6	787.064803999999
Broad_HP_mz720.0038_rt5.76	5.76	720.0038454
